ST_NO,"FIRST_T_TIME","LAST_T_TIME","DESTINATION","DRAWING_NO"
000829,"22352","83552","000820","2015_6_29_8_36_29"
000829,"22352","83552","000820","2014_10_30_16_13_21"
000829,"21218","82658","000849","2014_10_30_16_22_24"
000829,"21218","82418","000845","2015_6_29_8_37_34"
000829,"22352","83552","000826","2015_6_29_8_37_34"
000829,"22352","83792","000826","2014_10_30_16_16_22"
000830,"21319","82759","000849","2014_10_30_16_22_24"
000830,"22234","83674","000826","2014_10_30_16_19_23"
000830,"21319","82759","000849","2014_10_30_16_19_23"
000830,"21319","82519","000849","2015_6_29_8_35_28"
000830,"21319","82519","000845","2015_6_29_8_37_34"
000830,"21319","82519","000849","2015_6_29_8_37_34"
000830,"21319","82519","000849","2014_10_30_16_13_21"
000830,"22234","83674","000826","2014_10_30_16_16_22"
000830,"21319","82759","000849","2014_10_30_16_16_22"
000830,"21319","82519","000849","2015_6_29_8_33_27"
000830,"22234","83434","000820","2014_10_30_16_13_21"
000830,"22234","83434","000820","2015_6_29_8_35_28"
000830,"22234","83434","000826","2015_6_29_8_35_28"
000830,"21319","82519","000845","2015_6_29_8_35_28"
000830,"22234","83434","000820","2015_6_29_8_33_27"
000830,"22234","83674","000826","2014_10_30_16_22_24"
000830,"22234","83434","000826","2015_6_29_8_36_29"
000830,"21319","82519","000845","2015_6_29_8_36_29"
000830,"21319","82519","000849","2015_6_29_8_36_29"
000830,"22234","83434","000820","2015_6_29_8_36_29"
000830,"22234","83434","000826","2015_6_29_8_33_27"
000830,"21319","82519","000845","2015_6_29_8_33_27"
000830,"22234","83434","000820","2015_6_29_8_37_34"
000830,"22234","83434","000826","2015_6_29_8_37_34"
000831,"22080","83520","000826","2014_10_30_16_16_22"
000831,"21490","82930","000849","2014_10_30_16_16_22"
000831,"21490","82690","000849","2015_6_29_8_33_27"
000831,"22080","83280","000820","2015_6_29_8_33_27"
000831,"22080","83280","000820","2014_10_30_16_13_21"
000831,"22080","83280","000826","2015_6_29_8_33_27"
000831,"21490","82690","000849","2015_6_29_8_37_34"
000831,"22080","83280","000826","2015_6_29_8_35_28"
000831,"21490","82690","000845","2015_6_29_8_35_28"
000831,"21490","82690","000849","2014_10_30_16_13_21"
000831,"22080","83280","000820","2015_6_29_8_37_34"
000831,"21490","82690","000849","2015_6_29_8_35_28"
000831,"21490","82690","000845","2015_6_29_8_37_34"
000831,"21490","82690","000845","2015_6_29_8_33_27"
000831,"22080","83280","000826","2015_6_29_8_37_34"
000831,"22080","83280","000820","2015_6_29_8_36_29"
000831,"22080","83280","000826","2015_6_29_8_36_29"
000831,"21490","82690","000845","2015_6_29_8_36_29"
000831,"21490","82690","000849","2015_6_29_8_36_29"
000831,"22080","83280","000820","2015_6_29_8_35_28"
000832,"21622","83062","000849","2014_10_30_16_22_24"
000832,"21943","83383","000826","2014_10_30_16_19_23"
000832,"21622","83062","000849","2014_10_30_16_19_23"
000832,"21622","82822","000849","2015_6_29_8_35_28"
000832,"21622","82822","000845","2015_6_29_8_37_34"
000832,"21622","82822","000849","2015_6_29_8_37_34"
000832,"21622","82822","000849","2014_10_30_16_13_21"
000832,"21943","83383","000826","2014_10_30_16_16_22"
000832,"21622","83062","000849","2014_10_30_16_16_22"
000832,"21622","82822","000849","2015_6_29_8_33_27"
000832,"21943","83143","000820","2014_10_30_16_13_21"
000832,"21943","83143","000820","2015_6_29_8_35_28"
000832,"21943","83143","000826","2015_6_29_8_35_28"
000832,"21622","82822","000845","2015_6_29_8_35_28"
000832,"21943","83143","000820","2015_6_29_8_33_27"
000832,"21943","83383","000826","2014_10_30_16_22_24"
000832,"21943","83143","000826","2015_6_29_8_36_29"
000832,"21622","82822","000845","2015_6_29_8_36_29"
000832,"21622","82822","000849","2015_6_29_8_36_29"
000832,"21943","83143","000820","2015_6_29_8_36_29"
000832,"21943","83143","000826","2015_6_29_8_33_27"
000832,"21622","82822","000845","2015_6_29_8_33_27"
000832,"21943","83143","000820","2015_6_29_8_37_34"
000832,"21943","83143","000826","2015_6_29_8_37_34"
000833,"21832","83272","000826","2014_10_30_16_16_22"
000833,"21735","83175","000849","2014_10_30_16_16_22"
000833,"21832","83272","000826","2014_10_30_16_22_24"
000833,"21832","83272","000826","2014_10_30_16_19_23"
000833,"21735","82935","000845","2015_6_29_8_33_27"
000833,"21735","82935","000849","2015_6_29_8_33_27"
000833,"21832","83032","000820","2015_6_29_8_33_27"
000833,"21832","83032","000820","2014_10_30_16_13_21"
000833,"21832","83032","000826","2015_6_29_8_33_27"
000833,"21735","82935","000849","2015_6_29_8_37_34"
000833,"21735","83175","000849","2014_10_30_16_19_23"
000833,"21832","83032","000826","2015_6_29_8_35_28"
000833,"21735","82935","000845","2015_6_29_8_35_28"
000833,"21735","82935","000849","2014_10_30_16_13_21"
000833,"21832","83032","000820","2015_6_29_8_37_34"
000833,"21735","82935","000849","2015_6_29_8_35_28"
000833,"21735","82935","000845","2015_6_29_8_37_34"
000833,"21735","83175","000849","2014_10_30_16_22_24"
000833,"21832","83032","000826","2015_6_29_8_37_34"
000833,"21832","83032","000820","2015_6_29_8_36_29"
000833,"21832","83032","000826","2015_6_29_8_36_29"
000833,"21735","82935","000845","2015_6_29_8_36_29"
000833,"21735","82935","000849","2015_6_29_8_36_29"
000833,"21832","83032","000820","2015_6_29_8_35_28"
000834,"21858","83298","000849","2014_10_30_16_22_24"
000834,"21711","83151","000826","2014_10_30_16_19_23"
000834,"21858","83298","000849","2014_10_30_16_19_23"
000834,"21858","83058","000849","2015_6_29_8_35_28"
000834,"21858","83058","000845","2015_6_29_8_37_34"
000834,"21858","83058","000849","2015_6_29_8_37_34"
000834,"21858","83058","000849","2014_10_30_16_13_21"
000834,"21711","83151","000826","2014_10_30_16_16_22"
000834,"21858","83298","000849","2014_10_30_16_16_22"
000834,"21858","83058","000849","2015_6_29_8_33_27"
000834,"21711","82911","000820","2014_10_30_16_13_21"
000834,"21711","82911","000820","2015_6_29_8_35_28"
000834,"21711","82911","000826","2015_6_29_8_35_28"
000834,"21858","83058","000845","2015_6_29_8_35_28"
000834,"21711","82911","000820","2015_6_29_8_33_27"
000834,"21711","83151","000826","2014_10_30_16_22_24"
000834,"21711","82911","000826","2015_6_29_8_36_29"
000834,"21858","83058","000845","2015_6_29_8_36_29"
000834,"21858","83058","000849","2015_6_29_8_36_29"
000834,"21711","82911","000820","2015_6_29_8_36_29"
000834,"21711","82911","000826","2015_6_29_8_33_27"
000834,"21858","83058","000845","2015_6_29_8_33_27"
000834,"21711","82911","000820","2015_6_29_8_37_34"
000834,"21711","82911","000826","2015_6_29_8_37_34"
000835,"21988","83428","000849","2014_10_30_16_19_23"
000835,"21602","83042","000826","2014_10_30_16_16_22"
000835,"21988","83428","000849","2014_10_30_16_16_22"
000835,"21602","83042","000826","2014_10_30_16_22_24"
000835,"21602","83042","000826","2014_10_30_16_19_23"
000835,"21988","83188","000845","2015_6_29_8_33_27"
000835,"21988","83188","000849","2015_6_29_8_33_27"
000835,"21602","82802","000820","2015_6_29_8_33_27"
000835,"21602","82802","000820","2014_10_30_16_13_21"
000835,"21602","82802","000826","2015_6_29_8_33_27"
000835,"21988","83188","000849","2015_6_29_8_37_34"
000835,"21602","82802","000826","2015_6_29_8_35_28"
000835,"21988","83188","000845","2015_6_29_8_35_28"
000835,"21988","83188","000845","2015_6_29_8_37_34"
000835,"21988","83188","000849","2014_10_30_16_13_21"
000835,"21602","82802","000820","2015_6_29_8_37_34"
000835,"21988","83188","000849","2015_6_29_8_35_28"
000835,"21988","83428","000849","2014_10_30_16_22_24"
000835,"21602","82802","000826","2015_6_29_8_37_34"
000835,"21602","82802","000820","2015_6_29_8_36_29"
000835,"21602","82802","000826","2015_6_29_8_36_29"
000835,"21988","83188","000845","2015_6_29_8_36_29"
000835,"21988","83188","000849","2015_6_29_8_36_29"
000835,"21602","82802","000820","2015_6_29_8_35_28"
000836,"22117","83557","000849","2014_10_30_16_22_24"
000836,"21465","82905","000826","2014_10_30_16_19_23"
000836,"22117","83317","000849","2015_6_29_8_35_28"
000836,"22117","83317","000845","2015_6_29_8_37_34"
000836,"22117","83317","000849","2015_6_29_8_37_34"
000836,"22117","83317","000849","2014_10_30_16_13_21"
000836,"22117","83557","000849","2014_10_30_16_19_23"
000836,"21465","82905","000826","2014_10_30_16_16_22"
000836,"22117","83557","000849","2014_10_30_16_16_22"
000836,"22117","83317","000849","2015_6_29_8_33_27"
000836,"21465","82665","000820","2014_10_30_16_13_21"
000836,"21465","82905","000826","2014_10_30_16_22_24"
000836,"21465","82665","000820","2015_6_29_8_35_28"
000836,"21465","82665","000826","2015_6_29_8_35_28"
000836,"22117","83317","000845","2015_6_29_8_35_28"
000836,"21465","82665","000820","2015_6_29_8_33_27"
000836,"21465","82665","000826","2015_6_29_8_36_29"
000836,"22117","83317","000845","2015_6_29_8_36_29"
000836,"22117","83317","000849","2015_6_29_8_36_29"
000836,"21465","82665","000820","2015_6_29_8_36_29"
000836,"21465","82665","000826","2015_6_29_8_33_27"
000836,"22117","83317","000845","2015_6_29_8_33_27"
000836,"21465","82665","000820","2015_6_29_8_37_34"
000836,"21465","82665","000826","2015_6_29_8_37_34"
000837,"22249","83689","000849","2014_10_30_16_19_23"
000837,"21324","82764","000826","2014_10_30_16_16_22"
000837,"22249","83689","000849","2014_10_30_16_16_22"
000837,"21324","82764","000826","2014_10_30_16_22_24"
000837,"21324","82764","000826","2014_10_30_16_19_23"
000837,"22249","83449","000845","2015_6_29_8_33_27"
000837,"22249","83449","000849","2015_6_29_8_33_27"
000837,"21324","82524","000820","2015_6_29_8_33_27"
000837,"21324","82524","000820","2014_10_30_16_13_21"
000837,"21324","82524","000826","2015_6_29_8_33_27"
000837,"22249","83449","000849","2015_6_29_8_37_34"
000837,"21324","82524","000820","2015_6_29_8_35_28"
000837,"21324","82524","000826","2015_6_29_8_35_28"
000837,"22249","83449","000845","2015_6_29_8_37_34"
000837,"22249","83449","000849","2014_10_30_16_13_21"
000837,"21324","82524","000820","2015_6_29_8_37_34"
000837,"22249","83449","000849","2015_6_29_8_35_28"
000837,"22249","83689","000849","2014_10_30_16_22_24"
000837,"21324","82524","000826","2015_6_29_8_37_34"
000837,"21324","82524","000820","2015_6_29_8_36_29"
000837,"21324","82524","000826","2015_6_29_8_36_29"
000837,"22249","83449","000845","2015_6_29_8_36_29"
000837,"22249","83449","000849","2015_6_29_8_36_29"
000837,"22249","83449","000845","2015_6_29_8_35_28"
000838,"21188","82628","000826","2014_10_30_16_19_23"
000838,"22389","83589","000849","2015_6_29_8_35_28"
000838,"22389","83589","000845","2015_6_29_8_37_34"
000838,"22389","83589","000849","2015_6_29_8_37_34"
000838,"22389","83589","000849","2014_10_30_16_13_21"
000838,"22389","83829","000849","2014_10_30_16_19_23"
000838,"21188","82628","000826","2014_10_30_16_16_22"
000838,"22389","83829","000849","2014_10_30_16_16_22"
000838,"22389","83589","000849","2015_6_29_8_33_27"
000838,"21188","82388","000820","2014_10_30_16_13_21"
000838,"21188","82628","000826","2014_10_30_16_22_24"
000838,"22389","83829","000849","2014_10_30_16_22_24"
000838,"21188","82388","000820","2015_6_29_8_35_28"
000838,"21188","82388","000826","2015_6_29_8_35_28"
000838,"22389","83589","000845","2015_6_29_8_35_28"
000838,"21188","82388","000820","2015_6_29_8_33_27"
000838,"21188","82388","000826","2015_6_29_8_37_34"
000838,"21188","82388","000826","2015_6_29_8_36_29"
000838,"22389","83589","000845","2015_6_29_8_36_29"
000838,"22389","83589","000849","2015_6_29_8_36_29"
000838,"21188","82388","000820","2015_6_29_8_36_29"
000838,"21188","82388","000826","2015_6_29_8_33_27"
000838,"22389","83589","000845","2015_6_29_8_33_27"
000838,"21188","82388","000820","2015_6_29_8_37_34"
000839,"22525","83725","000849","2015_6_29_8_37_34"
000839,"21053","82493","000826","2014_10_30_16_16_22"
000839,"22525","83965","000849","2014_10_30_16_16_22"
000839,"21053","82253","000820","2014_10_30_16_13_21"
000839,"21053","82253","000826","2015_6_29_8_33_27"
000839,"22525","83725","000845","2015_6_29_8_33_27"
000839,"22525","83725","000849","2015_6_29_8_33_27"
000839,"21053","82253","000820","2015_6_29_8_33_27"
000839,"22525","83725","000849","2015_6_29_8_35_28"
000839,"21053","82253","000820","2015_6_29_8_35_28"
000839,"21053","82253","000826","2015_6_29_8_35_28"
000839,"22525","83725","000845","2015_6_29_8_37_34"
000839,"22525","83725","000849","2014_10_30_16_13_21"
000839,"21053","82253","000820","2015_6_29_8_37_34"
000839,"21053","82253","000826","2015_6_29_8_36_29"
000839,"22525","83725","000845","2015_6_29_8_36_29"
000839,"22525","83725","000849","2015_6_29_8_36_29"
000839,"22525","83725","000845","2015_6_29_8_35_28"
000839,"21053","82253","000826","2015_6_29_8_37_34"
000839,"21053","82253","000820","2015_6_29_8_36_29"
000840,"20897","82097","000820","2015_6_29_8_37_34"
000840,"20897","82097","000826","2015_6_29_8_37_34"
000840,"20897","82097","000826","2015_6_29_8_36_29"
000840,"22688","83888","000845","2015_6_29_8_36_29"
000840,"22688","83888","000849","2015_6_29_8_36_29"
000840,"20897","82097","000820","2015_6_29_8_36_29"
000840,"22688","83888","000845","2015_6_29_8_33_27"
000840,"22688","83888","000849","2015_6_29_8_33_27"
000840,"20897","82097","000820","2014_10_30_16_13_21"
000840,"20897","82097","000826","2015_6_29_8_33_27"
000840,"22688","84128","000849","2014_10_30_16_16_22"
000840,"20897","82337","000826","2014_10_30_16_19_23"
000840,"22688","83888","000845","2015_6_29_8_35_28"
000840,"22688","83888","000849","2015_6_29_8_35_28"
000840,"22688","83888","000845","2015_6_29_8_37_34"
000840,"20897","82337","000826","2014_10_30_16_22_24"
000840,"22688","84128","000849","2014_10_30_16_22_24"
000840,"20897","82097","000820","2015_6_29_8_35_28"
000840,"20897","82097","000826","2015_6_29_8_35_28"
000840,"20897","82097","000820","2015_6_29_8_33_27"
000840,"22688","83888","000849","2015_6_29_8_37_34"
000840,"22688","83888","000849","2014_10_30_16_13_21"
000840,"22688","84128","000849","2014_10_30_16_19_23"
000840,"20897","82337","000826","2014_10_30_16_16_22"
000841,"20765","81965","000826","2015_6_29_8_37_34"
000841,"20765","81965","000820","2015_6_29_8_36_29"
000841,"22815","84015","000845","2015_6_29_8_35_28"
000841,"22815","84015","000849","2015_6_29_8_35_28"
000841,"20765","81965","000820","2015_6_29_8_35_28"
000841,"20765","81965","000826","2015_6_29_8_35_28"
000841,"22815","84015","000845","2015_6_29_8_37_34"
000841,"22815","84015","000849","2014_10_30_16_13_21"
000841,"20765","81965","000820","2015_6_29_8_37_34"
000841,"20765","81965","000826","2015_6_29_8_36_29"
000841,"22815","84015","000845","2015_6_29_8_36_29"
000841,"22815","84015","000849","2015_6_29_8_36_29"
000841,"20765","81965","000826","2015_6_29_8_33_27"
000841,"22815","84015","000845","2015_6_29_8_33_27"
000841,"22815","84015","000849","2015_6_29_8_33_27"
000841,"20765","81965","000820","2015_6_29_8_33_27"
000841,"22815","84015","000849","2015_6_29_8_37_34"
000841,"22815","84255","000849","2014_10_30_16_19_23"
000841,"20765","82205","000826","2014_10_30_16_16_22"
000841,"22815","84255","000849","2014_10_30_16_16_22"
000841,"20765","82205","000826","2014_10_30_16_22_24"
000841,"22815","84255","000849","2014_10_30_16_22_24"
000841,"20765","82205","000826","2014_10_30_16_19_23"
000841,"20765","81965","000820","2014_10_30_16_13_21"
000842,"20654","81854","000820","2015_6_29_8_37_34"
000842,"20654","81854","000826","2015_6_29_8_37_34"
000842,"20654","81854","000826","2015_6_29_8_36_29"
000842,"22930","84130","000845","2015_6_29_8_36_29"
000842,"22930","84130","000849","2015_6_29_8_36_29"
000842,"20654","81854","000820","2015_6_29_8_36_29"
000842,"20654","81854","000820","2015_6_29_8_33_27"
000842,"22930","84130","000845","2015_6_29_8_33_27"
000842,"22930","84130","000849","2015_6_29_8_33_27"
000842,"20654","81854","000820","2014_10_30_16_13_21"
000842,"20654","81854","000826","2015_6_29_8_33_27"
000842,"22930","84370","000849","2014_10_30_16_16_22"
000842,"20654","82094","000826","2014_10_30_16_19_23"
000842,"22930","84130","000845","2015_6_29_8_35_28"
000842,"22930","84130","000849","2015_6_29_8_35_28"
000842,"22930","84130","000845","2015_6_29_8_37_34"
000842,"20654","82094","000826","2014_10_30_16_22_24"
000842,"22930","84370","000849","2014_10_30_16_22_24"
000842,"20654","81854","000820","2015_6_29_8_35_28"
000842,"20654","81854","000826","2015_6_29_8_35_28"
000842,"22930","84130","000849","2015_6_29_8_37_34"
000842,"22930","84130","000849","2014_10_30_16_13_21"
000842,"22930","84370","000849","2014_10_30_16_19_23"
000842,"20654","82094","000826","2014_10_30_16_16_22"
000843,"20540","81740","000826","2015_6_29_8_37_34"
000843,"20540","81740","000820","2015_6_29_8_36_29"
000843,"23047","84247","000845","2015_6_29_8_35_28"
000843,"23047","84247","000849","2015_6_29_8_35_28"
000843,"20540","81740","000820","2015_6_29_8_35_28"
000843,"20540","81740","000826","2015_6_29_8_35_28"
000843,"23047","84247","000845","2015_6_29_8_37_34"
000843,"23047","84247","000849","2014_10_30_16_13_21"
000843,"20540","81740","000820","2015_6_29_8_37_34"
000843,"20540","81740","000826","2015_6_29_8_36_29"
000843,"23047","84247","000845","2015_6_29_8_36_29"
000843,"23047","84247","000849","2015_6_29_8_36_29"
000843,"20540","81740","000826","2015_6_29_8_33_27"
000843,"23047","84247","000845","2015_6_29_8_33_27"
000843,"23047","84247","000849","2015_6_29_8_33_27"
000843,"20540","81740","000820","2015_6_29_8_33_27"
000843,"23047","84247","000849","2015_6_29_8_37_34"
000843,"23047","84487","000849","2014_10_30_16_19_23"
000843,"20540","81980","000826","2014_10_30_16_16_22"
000843,"23047","84487","000849","2014_10_30_16_16_22"
000843,"20540","81980","000826","2014_10_30_16_22_24"
000843,"23047","84487","000849","2014_10_30_16_22_24"
000843,"20540","81980","000826","2014_10_30_16_19_23"
000843,"20540","81740","000820","2014_10_30_16_13_21"
000844,"20416","81616","000820","2015_6_29_8_37_34"
000844,"20416","81616","000826","2015_6_29_8_37_34"
000844,"20416","81616","000826","2015_6_29_8_36_29"
